# This file contains power spectrum P(k) in units [(Mpc/h)^3] depending on wavenumber k in units [h/Mpc].
# k [h/Mpc]	P(k) [(Mpc/h)^3]
0.025059	3516.891878
0.034951	6668.785632
0.043030	2687.578081
0.048748	943.272179
0.055226	2231.860337
0.060016	2299.501030
0.067991	3405.993057
0.073889	3832.732035
0.077026	2469.698895
0.080297	1918.461871
0.083707	4002.493788
0.087262	5559.672333
0.090968	2525.031687
0.098858	1186.467560
0.103056	3267.085239
0.107432	5916.357667
0.111994	2897.969901
0.116750	2297.126412
0.121708	2958.849092
0.126876	3128.103625
0.132264	2744.259547
0.137881	1840.701608
0.143736	3376.959845
0.149840	3076.355738
0.156203	2160.186869
0.162837	2190.623423
0.169751	1792.400416
0.176960	2492.390990
0.184475	2059.603564
0.192309	1844.191542
0.200475	1707.013982
0.208989	1859.525758
0.217863	1785.147924
0.227115	1780.732873
0.236760	1687.615230
0.246814	1648.794464
0.257295	1539.583853
0.268221	1543.196065
0.279612	1336.403550
0.291486	1257.680226
0.303864	1261.333768
0.316767	1241.265773
0.330219	1121.091457
0.344242	1052.397798
0.358861	958.616283
0.374100	977.478474
0.389987	879.048834
0.406548	780.566437
0.423812	753.284804
0.441809	720.497585
0.460571	684.126659
0.480130	620.380627
0.500519	596.709401
0.521774	549.813964
0.543931	507.860686
0.567030	467.408081
0.591109	448.257428
0.616211	424.243009
0.642379	387.009555
0.669658	365.026725
0.698095	347.619226
0.727741	334.621202
0.758645	327.217297
0.790861	327.220583
0.824446	318.617597
0.859456	303.067881
0.895954	286.907218
0.934001	283.070241
0.973664	291.699206
1.015012	297.560402
1.058115	316.387705
1.103048	322.193778
1.149890	323.279973
1.198721	356.068838
1.249626	381.873562
1.302692	496.247599
1.358012	382.559094
