# This file contains power spectrum P(k) in units [(Mpc/h)^3] depending on wavenumber k in units [h/Mpc].
# k [h/Mpc]	P(k) [(Mpc/h)^3]
0.025059	3515.818786
0.034951	6666.836593
0.043030	2686.758574
0.048748	943.003151
0.055226	2231.183701
0.060016	2298.844704
0.067991	3405.097898
0.073889	3831.644696
0.077026	2468.978283
0.080297	1917.764962
0.083707	4001.220076
0.087262	5558.039550
0.090968	2524.363487
0.098858	1186.200116
0.103056	3266.102405
0.107432	5914.677008
0.111994	2897.022594
0.116750	2296.494337
0.121708	2958.021993
0.126876	3127.189903
0.132264	2743.434368
0.137881	1840.147679
0.143736	3375.980231
0.149840	3075.446839
0.156203	2159.620243
0.162837	2190.078713
0.169751	1791.845185
0.176960	2491.635740
0.184475	2059.014671
0.192309	1843.644393
0.200475	1706.510723
0.208989	1858.984642
0.217863	1784.653856
0.227115	1780.218959
0.236760	1687.096376
0.246814	1648.350759
0.257295	1539.150372
0.268221	1542.731987
0.279612	1336.016672
0.291486	1257.339057
0.303864	1260.997004
0.316767	1240.953025
0.330219	1120.800659
0.344242	1052.145950
0.358861	958.377467
0.374100	977.268883
0.389987	878.892302
0.406548	780.407158
0.423812	753.165085
0.441809	720.396719
0.460571	684.044759
0.480130	620.329768
0.500519	596.702706
0.521774	549.806119
0.543931	507.896901
0.567030	467.459399
0.591109	448.350712
0.616211	424.328071
0.642379	387.113290
0.669658	365.163316
0.698095	347.757726
0.727741	334.789238
0.758645	327.397657
0.790861	327.404931
0.824446	318.802883
0.859456	303.285172
0.895954	287.114069
0.934001	283.288840
0.973664	291.975732
1.015012	297.819292
1.058115	316.683526
1.103048	322.495779
1.149890	323.567145
1.198721	356.434049
1.249626	382.323192
1.302692	496.473998
1.358012	382.593445
