# This file contains power spectrum P(k) in units [(Mpc/h)^3] depending on wavenumber k in units [h/Mpc].
# k [h/Mpc]	P(k) [(Mpc/h)^3]
0.025059	698.188402
0.034951	1347.232827
0.043030	545.992393
0.048748	194.011736
0.055226	451.756474
0.060016	461.551628
0.067991	704.567255
0.073889	768.282358
0.077026	499.557795
0.080297	381.117968
0.083707	834.491158
0.087262	1147.368918
0.090968	519.337003
0.098858	270.645487
0.103056	675.526887
0.107432	1188.452861
0.111994	590.671862
0.116750	477.196375
0.121708	636.838650
0.126876	654.502444
0.132264	563.817610
0.137881	425.789642
0.143736	713.750431
0.149840	657.737006
0.156203	448.327225
0.162837	469.301406
0.169751	370.371844
0.176960	528.573731
0.184475	446.717512
0.192309	400.070977
0.200475	364.717529
0.208989	385.252922
0.217863	393.011613
0.227115	391.259933
0.236760	360.222876
0.246814	348.190302
0.257295	328.075936
0.268221	332.025964
0.279612	284.821132
0.291486	274.810593
0.303864	258.561856
0.316767	255.111045
0.330219	219.942518
0.344242	212.249146
0.358861	189.238062
0.374100	200.000063
0.389987	178.461683
0.406548	159.665048
0.423812	152.454816
0.441809	141.943303
0.460571	130.218128
0.480130	114.906262
0.500519	111.756385
0.521774	101.425974
0.543931	93.723555
0.567030	84.659315
0.591109	78.875476
0.616211	71.943128
0.642379	65.542889
0.669658	60.351221
0.698095	56.950457
0.727741	54.589537
0.758645	52.331978
0.790861	50.583622
0.824446	47.022809
0.859456	43.006543
0.895954	41.769960
0.934001	41.691229
0.973664	44.955471
1.015012	47.967343
1.058115	51.800380
1.103048	55.352706
1.149890	59.317898
1.198721	68.018638
1.249626	80.071875
1.302692	117.622486
1.358012	186.881459
