# This file contains power spectrum P(k) in units [(Mpc/h)^3] depending on wavenumber k in units [h/Mpc].
# k [h/Mpc]	P(k) [(Mpc/h)^3]
0.025059	687.233585
0.034951	1326.825309
0.043030	537.183936
0.048748	190.881630
0.055226	444.615723
0.060016	454.928109
0.067991	694.451110
0.073889	756.913702
0.077026	491.272190
0.080297	374.333147
0.083707	820.746866
0.087262	1130.612807
0.090968	512.003328
0.098858	267.285767
0.103056	664.891015
0.107432	1169.552043
0.111994	580.443592
0.116750	469.970238
0.121708	627.196634
0.126876	644.335763
0.132264	554.978729
0.137881	418.305299
0.143736	702.568444
0.149840	647.061431
0.156203	442.084740
0.162837	463.033499
0.169751	364.799883
0.176960	520.168108
0.184475	439.461083
0.192309	393.661127
0.200475	359.462056
0.208989	378.972848
0.217863	387.381165
0.227115	385.440978
0.236760	354.882296
0.246814	343.179224
0.257295	323.299009
0.268221	327.174237
0.279612	281.376715
0.291486	271.838671
0.303864	255.928901
0.316767	252.472074
0.330219	217.613621
0.344242	210.943217
0.358861	188.073814
0.374100	199.687910
0.389987	178.673797
0.406548	160.042640
0.423812	153.833796
0.441809	143.883936
0.460571	132.497421
0.480130	117.749851
0.500519	115.514299
0.521774	105.601266
0.543931	98.556491
0.567030	90.255100
0.591109	85.567304
0.616211	79.140515
0.642379	73.443164
0.669658	69.188412
0.698095	66.552152
0.727741	65.203186
0.758645	63.834963
0.790861	62.137134
0.824446	57.405880
0.859456	52.081179
0.895954	50.126468
0.934001	49.572678
0.973664	53.090894
1.015012	55.849246
1.058115	59.852882
1.103048	63.338040
1.149890	67.348072
1.198721	75.790054
1.249626	90.522237
1.302692	123.783605
1.358012	191.443596
