# This file contains power spectrum P(k) in units [(Mpc/h)^3] depending on wavenumber k in units [h/Mpc].
# k [h/Mpc]	P(k) [(Mpc/h)^3]
0.025059	3510.487584
0.034951	6657.165278
0.043030	2682.678633
0.048748	941.669229
0.055226	2227.824712
0.060016	2295.591478
0.067991	3400.637272
0.073889	3826.253793
0.077026	2465.391005
0.080297	1914.291204
0.083707	3994.810578
0.087262	5549.952384
0.090968	2521.047714
0.098858	1184.840162
0.103056	3261.195473
0.107432	5906.337995
0.111994	2892.294643
0.116750	2293.354445
0.121708	2953.905490
0.126876	3122.633087
0.132264	2739.330336
0.137881	1837.359278
0.143736	3371.082233
0.149840	3070.914463
0.156203	2156.810480
0.162837	2187.373797
0.169751	1789.066913
0.176960	2487.876812
0.184475	2056.050345
0.192309	1840.927544
0.200475	1704.030059
0.208989	1856.299173
0.217863	1782.202822
0.227115	1777.654214
0.236760	1684.538375
0.246814	1646.106694
0.257295	1536.991196
0.268221	1540.433951
0.279612	1334.096352
0.291486	1255.643629
0.303864	1259.339772
0.316767	1239.417822
0.330219	1119.355853
0.344242	1050.897983
0.358861	957.195146
0.374100	976.244318
0.389987	878.120998
0.406548	779.648385
0.423812	752.601882
0.441809	719.916640
0.460571	683.657837
0.480130	620.087632
0.500519	596.679485
0.521774	549.780962
0.543931	508.092138
0.567030	467.732485
0.591109	448.832757
0.616211	424.778646
0.642379	387.655612
0.669658	365.875700
0.698095	348.470474
0.727741	335.643717
0.758645	328.328764
0.790861	328.351420
0.824446	319.739729
0.859456	304.349942
0.895954	288.131398
0.934001	284.350167
0.973664	293.331871
1.015012	299.061785
1.058115	318.086856
1.103048	323.942175
1.149890	324.932640
1.198721	358.147887
1.249626	384.435811
1.302692	497.812019
1.358012	383.042727
