# This file contains power spectrum P(k) in units [(Mpc/h)^3] depending on wavenumber k in units [h/Mpc].
# k [h/Mpc]	P(k) [(Mpc/h)^3]
0.025059	2431.247746
0.034951	4634.922429
0.043030	1871.379256
0.048748	660.001075
0.055226	1553.151223
0.060016	1594.307756
0.067991	2393.631074
0.073889	2659.890008
0.077026	1718.473949
0.080297	1326.318609
0.083707	2813.650328
0.087262	3892.406061
0.090968	1766.997344
0.098858	853.989588
0.103056	2290.021159
0.107432	4110.185930
0.111994	2021.858946
0.116750	1614.075278
0.121708	2094.530482
0.126876	2198.887643
0.132264	1914.980855
0.137881	1330.598674
0.143736	2382.063466
0.149840	2173.159669
0.156203	1511.957529
0.162837	1550.157164
0.169751	1247.550179
0.176960	1757.347757
0.184475	1462.420175
0.192309	1303.179998
0.200475	1200.943669
0.208989	1296.914130
0.217863	1269.138295
0.227115	1262.384907
0.236760	1185.120279
0.246814	1154.394033
0.257295	1083.302247
0.268221	1086.996368
0.279612	932.041131
0.291486	889.376888
0.303864	871.409382
0.316767	860.125634
0.330219	764.416809
0.344242	719.979567
0.358861	648.093791
0.374100	668.229215
0.389987	600.447097
0.406548	527.674176
0.423812	508.717011
0.441809	482.513686
0.460571	453.790280
0.480130	406.547237
0.500519	392.901690
0.521774	357.036414
0.543931	330.020660
0.567030	300.941930
0.591109	286.156468
0.616211	266.205913
0.642379	243.796742
0.669658	228.211321
0.698095	215.742753
0.727741	205.181441
0.758645	200.265202
0.790861	198.959239
0.824446	191.240782
0.859456	181.333948
0.895954	173.552292
0.934001	169.686676
0.973664	174.181997
1.015012	179.739936
1.058115	187.652636
1.103048	194.848621
1.149890	198.050877
1.198721	219.273510
1.249626	242.838382
1.302692	284.263038
1.358012	289.424018
