# This file contains power spectrum P(k) in units [(Mpc/h)^3] depending on wavenumber k in units [h/Mpc].
# k [h/Mpc]	P(k) [(Mpc/h)^3]
0.012573	432.340736
0.017658	1097.280379
0.021441	555.052786
0.024800	463.760744
0.027327	1042.364087
0.030112	1383.234669
0.034831	1145.402121
0.036562	1140.655175
0.038380	982.662888
0.040288	1365.535831
0.042291	872.470206
0.044394	1121.726861
0.046601	1054.696916
0.048918	848.434124
0.051350	843.999835
0.053903	1085.372607
0.056582	851.551191
0.059395	1008.107821
0.062348	1125.410760
0.065448	994.897712
0.068702	1021.336241
0.072118	1076.030367
0.075703	809.037452
0.079467	963.517182
0.083418	1191.031323
0.087565	911.325086
0.091918	808.587467
0.096488	724.859517
0.101285	751.604716
0.106321	799.482803
0.111607	652.545875
0.117155	685.655874
0.122980	612.266682
0.129094	603.235726
0.135512	495.691227
0.142250	443.106392
0.149322	434.038455
0.156746	392.038548
0.164538	360.539794
0.172719	306.514779
0.181306	266.523649
0.190320	242.070269
0.199782	208.988172
0.209714	171.084114
0.220140	158.122778
0.231085	130.435870
0.242574	110.657941
0.254634	87.860194
0.267293	74.521931
0.280582	62.871188
0.294532	51.219882
0.309175	42.740424
0.324546	33.216634
0.340682	27.127996
0.357619	21.392536
0.375399	17.392093
0.394062	13.709273
0.413654	11.092333
0.434219	8.793026
0.455807	7.275978
0.478469	5.843072
0.502256	4.699397
0.527227	3.822385
0.553439	3.145965
0.580954	2.576354
0.609837	2.165069
0.640156	1.855931
0.671983	1.612673
0.705392	1.453129
0.740461	1.362714
0.777275	1.338942
0.815918	1.063326
0.856483	0.830760
0.899064	0.696296
0.943763	0.636112
0.990684	0.621236
1.039937	0.652058
1.091639	0.658994
1.145912	0.581369
1.202883	0.657687
1.262686	0.912351
1.325463	1.244125
1.391360	0.000937
