# This file contains power spectrum P(k) in units [(Mpc/h)^3] depending on wavenumber k in units [h/Mpc].
# k [h/Mpc]	P(k) [(Mpc/h)^3]
0.002161	60.278030
0.002952	41.839171
0.003559	101.728569
0.004292	172.850308
0.004568	162.510051
0.005175	181.107844
0.005863	221.595399
0.006240	160.782397
0.006642	118.246700
0.007069	246.351908
0.007524	159.443574
0.008009	253.616108
0.008524	191.586080
0.009073	156.852378
0.009657	180.635569
0.010278	216.730923
0.010940	294.396860
0.011644	208.628676
0.012394	274.911721
0.013191	281.836356
0.014041	322.667415
0.014944	358.712530
0.015906	392.031330
0.016930	374.990323
0.018020	483.186070
0.019180	420.686403
0.020415	441.227070
0.021729	455.927174
0.023127	471.679791
0.024616	550.538152
0.026201	512.426690
0.027887	544.880968
0.029682	546.449488
0.031593	559.240586
0.033627	609.267114
0.035791	632.128897
0.038095	644.705207
0.040547	643.168020
0.043157	653.616745
0.045935	662.301483
0.048892	659.855186
0.052039	673.706863
0.055389	692.711706
0.058955	696.731431
0.062750	707.426261
0.066789	705.558040
0.071088	697.946312
0.075664	693.127869
0.080534	695.860956
0.085718	682.881158
0.091236	674.589711
0.097109	661.580879
0.103360	639.436634
0.110013	629.373970
0.117095	611.954772
0.124632	591.380437
0.132655	569.748873
0.141194	545.768923
0.150283	521.785433
0.159956	496.810355
0.170253	471.876477
0.181212	444.607383
0.192877	418.455050
0.205292	390.790821
0.218507	364.196315
0.232572	337.032236
0.247543	309.352822
0.263477	284.221403
0.280437	257.982919
0.298489	233.570756
0.317703	209.920313
0.338153	187.587527
0.359920	166.854136
0.383088	147.558805
0.407748	130.505899
0.433995	115.758444
0.461931	103.508703
0.491666	94.731872
0.523314	90.440771
0.557000	82.993953
0.592854	76.326043
0.631016	76.119226
0.671635	82.771171
0.714868	96.866724
0.760884	110.153445
0.809863	134.532782
0.861994	204.728251
0.917480	332.191609
