# This file contains power spectrum P(k) in units [(Mpc/h)^3] depending on wavenumber k in units [h/Mpc].
# k [h/Mpc]	P(k) [(Mpc/h)^3]
0.012573	396.126416
0.017658	351.899389
0.021441	293.097090
0.024800	918.062565
0.027327	1289.696871
0.030112	761.778087
0.034831	968.650750
0.036562	1165.149289
0.038380	1421.346539
0.040288	728.032094
0.042291	1367.620680
0.044394	1085.342390
0.046601	1305.494785
0.048918	1951.640142
0.051350	1300.223249
0.053903	949.673365
0.056582	1682.025000
0.059395	1732.646079
0.062348	1274.271069
0.065448	1226.819146
0.068702	1078.739043
0.072118	1235.151676
0.075703	1173.139696
0.079467	1436.537804
0.083418	915.161481
0.087565	1075.789325
0.091918	1237.503211
0.096488	1070.489551
0.101285	1318.239489
0.106321	1143.500414
0.111607	1067.755758
0.117155	951.354856
0.122980	1079.858717
0.129094	1162.739453
0.135512	970.215255
0.142250	979.106807
0.149322	1019.596738
0.156746	955.080167
0.164538	880.445290
0.172719	833.210215
0.181306	871.872643
0.190320	841.806884
0.199782	797.221844
0.209714	763.322699
0.220140	746.509727
0.231085	686.198037
0.242574	694.857913
0.254634	633.877667
0.267293	612.249246
0.280582	578.197313
0.294532	548.534480
0.309175	506.765152
0.324546	493.482350
0.340682	467.358537
0.357619	445.000745
0.375399	432.429258
0.394062	399.303526
0.413654	381.004320
0.434219	359.825582
0.455807	337.938021
0.478469	323.591760
0.502256	307.594199
0.527227	286.703432
0.553439	273.874426
0.580954	258.314341
0.609837	246.401478
0.640156	237.607811
0.671983	230.043926
0.705392	221.289304
0.740461	218.648053
0.777275	219.479467
0.815918	217.104481
0.856483	212.198874
0.899064	213.447436
0.943763	214.177364
0.990684	222.566039
1.039937	236.840077
1.091639	258.511445
1.145912	263.096887
1.202883	300.246484
1.262686	360.106900
1.325463	478.653579
1.391360	281.242321
