# This file contains power spectrum P(k) in units [(Mpc/h)^3] depending on wavenumber k in units [h/Mpc].
# k [h/Mpc]	P(k) [(Mpc/h)^3]
0.004322	66.727784
0.005903	113.327849
0.007118	325.774032
0.008583	220.260303
0.009136	339.753654
0.010350	225.288919
0.011725	439.404915
0.012480	337.803326
0.013283	254.132447
0.014138	408.361325
0.015048	344.358806
0.016017	457.664434
0.017048	379.562929
0.018145	425.093978
0.019313	405.385395
0.020557	395.658524
0.021880	428.667216
0.023288	458.763223
0.024787	458.535654
0.026383	576.064366
0.028081	503.766350
0.029889	553.306648
0.031813	647.973897
0.033861	519.110799
0.036040	680.196263
0.038360	656.582924
0.040829	623.249710
0.043458	601.205043
0.046255	658.783276
0.049232	655.368131
0.052401	677.133732
0.055774	655.554863
0.059365	710.706489
0.063186	676.555254
0.067253	684.001282
0.071582	718.482421
0.076190	668.702976
0.081095	661.893143
0.086315	665.979670
0.091871	653.541737
0.097784	629.676243
0.104079	632.183097
0.110778	611.249098
0.117909	608.452982
0.125499	588.227276
0.133578	561.131589
0.142176	549.629801
0.151328	535.848590
0.161069	511.970555
0.171437	486.359019
0.182472	461.166797
0.194218	437.589180
0.206720	412.459555
0.220027	388.626535
0.234190	364.188940
0.249265	338.539771
0.265310	317.476256
0.282388	292.450732
0.300565	270.637092
0.319913	248.429735
0.340505	227.217159
0.362424	207.030758
0.385753	187.605850
0.410584	170.143621
0.437013	152.207469
0.465144	136.274316
0.495085	121.371433
0.526954	107.552631
0.560874	94.745468
0.596978	82.913390
0.635405	72.414364
0.676307	62.802992
0.719841	54.076639
0.766177	46.459682
0.815496	39.881947
0.867989	34.366068
0.923862	29.936761
0.983331	26.701600
1.046628	24.825698
1.114000	22.253473
1.185708	19.825666
1.262033	18.863194
1.343270	19.302302
1.429737	21.219539
1.521769	22.664078
1.619726	24.958583
1.723988	33.579579
1.834961	50.397802
