# This file contains positions of particles in units [Mpc/h].
0.227984	246.436467
0.717799	253.845815
0.534211	257.084642
0.571583	259.726732
1.310244	5.092001
0.786881	8.765110
0.246425	23.268618
0.188950	35.694879
0.004300	92.539216
0.018926	97.282801
0.160264	100.041097
0.570470	132.716950
1.127048	137.446086
1.112036	141.477007
0.670691	145.408635
0.839097	148.971643
0.537962	154.499206
0.568015	158.390403
1.229648	164.365260
0.939799	168.503210
1.402524	170.624893
1.732766	174.162249
1.089136	180.258600
1.452026	185.960379
0.708201	188.448050
0.694186	233.037788
0.985921	236.969159
0.589168	242.658292
1.088162	261.935134
0.557639	319.893705
1.258570	324.754125
0.982729	329.013840
0.683898	330.444295
0.948978	334.744618
0.714424	339.838188
0.709292	361.865354
2.119757	364.778091
2.227597	367.895842
1.967295	372.347341
1.539709	376.023312
0.085399	380.449687
0.521822	452.113087
1.030053	457.485249
1.294653	461.249066
0.590751	464.169959
0.279700	474.253664
5.519354	237.882495
3.940405	249.847500
2.925923	253.848258
2.938946	257.061700
3.265892	260.143809
4.019682	263.540409
4.008822	4.490152
3.768282	8.643793
4.308171	11.969560
3.566089	16.499720
3.524284	19.975527
3.402990	23.548148
4.034191	27.874014
4.036090	31.863098
4.508245	36.337808
5.246921	40.802935
4.675309	44.943688
4.479175	48.060121
4.612074	52.011332
4.395699	55.846730
4.481814	60.524650
3.218023	64.067223
2.786324	66.808468
2.843009	72.506306
2.653680	75.873950
2.716998	79.779839
3.349454	83.755161
3.153162	87.872308
2.903954	92.623842
2.550654	96.721463
1.970762	100.133466
2.322371	102.668637
3.161587	105.099487
3.970448	109.775648
3.970024	115.191486
4.093889	118.366164
3.928444	122.786202
4.643915	128.339239
5.521059	132.934770
5.330668	137.617299
5.170925	140.961616
5.319718	145.749075
5.262608	148.717915
4.763966	151.829584
4.547487	155.206955
5.567823	158.707651
5.025161	164.255957
5.076717	168.211940
4.963793	171.208462
5.225455	174.425898
5.700482	180.044565
4.302562	185.294329
3.576337	187.308286
3.040915	191.699134
2.786759	195.184211
3.122151	196.763648
2.607769	203.219143
2.903414	208.442563
2.184971	213.524281
1.678748	218.386152
1.202081	221.700981
2.336354	224.409952
4.167296	229.559120
4.534054	233.926313
4.960178	236.648346
4.222963	241.758996
3.722334	246.657096
3.481326	250.791769
4.042223	262.158450
3.925864	265.888450
2.964613	270.663053
3.147066	276.097825
3.859723	280.600998
3.795452	284.037299
3.052210	287.596967
3.252732	290.967694
3.403549	295.572884
3.440300	298.891861
4.058499	304.882519
5.113295	308.180132
4.202509	312.064972
3.507456	316.222062
4.283050	320.713059
4.806749	324.957713
4.105896	328.101915
4.302460	330.978631
4.850794	335.007871
5.196315	339.574493
6.068377	343.688687
5.751865	348.445274
5.336987	352.625016
5.184458	357.498876
5.839355	362.828651
5.799652	365.449684
5.469561	367.353605
4.782457	371.847131
4.379202	375.495759
4.461983	379.556952
3.874197	383.868600
3.287191	387.312272
2.354129	392.321945
1.616874	395.623637
2.307009	398.151236
2.969693	402.043143
3.061013	406.224161
2.418168	411.825841
2.865107	415.881118
3.639073	419.680385
3.849591	424.488119
5.185735	428.654040
5.532633	431.457158
4.724936	434.904806
3.992370	439.503533
4.118897	444.598995
4.921434	447.644262
5.627670	453.105189
5.810372	457.276600
4.934174	461.064108
4.392102	463.254874
4.665821	469.066419
3.806642	476.496107
3.172601	479.369693
3.161311	481.332784
3.241420	486.193297
3.227066	489.933173
2.862662	495.850669
2.651643	499.766896
3.176415	502.809618
3.443552	507.526002
7.361603	249.084527
7.161359	253.236009
7.259459	260.851869
6.899861	263.532298
8.538725	0.287542
9.120863	3.916125
8.946829	8.640032
8.227858	12.041545
8.751976	16.521170
8.584155	19.564895
8.695835	23.840115
8.503229	27.971944
8.340575	31.900654
8.891826	37.022930
8.421420	40.589565
7.852477	44.404972
7.877642	52.066297
8.136309	56.036235
7.658121	59.747620
7.155588	63.192747
7.263918	67.348220
7.609193	72.301931
7.726190	76.143768
7.904145	79.873551
7.298730	83.207923
7.349876	87.748665
7.158679	92.337370
6.562433	96.161163
6.304871	100.038742
6.755027	103.534727
8.374917	106.442351
9.241438	110.123825
9.295479	115.357744
8.974332	118.081884
8.918476	123.189608
8.736345	128.352728
8.677479	133.342283
9.088338	137.348894
9.167671	141.289420
8.838365	145.295626
7.670760	147.913432
7.194073	151.788048
7.931858	156.166653
8.979795	159.238082
9.653501	163.736691
8.844100	168.226123
8.481971	170.778857
8.456391	174.863233
8.044484	179.280981
6.998062	183.815870
6.856096	187.812059
7.291038	191.197778
6.773778	195.359325
7.254938	197.011158
7.861141	203.024318
7.153949	208.323884
7.325872	213.085458
7.437637	218.077827
7.168399	221.483990
7.222527	225.840140
7.459619	230.051042
7.519515	234.180036
7.686441	236.782668
8.129576	241.488152
8.343051	246.684558
7.326346	262.552712
7.220633	265.460880
8.324915	271.375842
9.314485	276.385833
8.089949	280.063688
7.731082	283.980841
8.309653	287.543369
8.818847	291.480903
8.858331	295.436314
8.722611	299.193058
8.544440	304.851933
7.903262	308.455073
8.096496	311.157792
7.238736	315.635677
6.250587	320.963906
6.060568	324.990465
7.016491	328.206646
7.389867	331.570828
7.993667	335.363769
8.364271	340.565136
8.861900	344.294684
9.692297	348.348069
9.860285	352.195275
9.234433	357.256636
8.527511	363.044401
8.375011	364.698635
8.138010	367.209225
7.989578	371.069736
7.641165	375.666763
7.551526	379.353539
6.448634	382.822378
6.044342	387.283952
6.063453	391.101957
5.743627	395.980062
6.692957	399.057602
6.556232	402.119501
7.424535	407.021694
8.342271	411.421262
8.077477	416.300738
7.630909	419.503327
7.216043	425.002563
7.774238	429.955010
8.891747	431.409486
8.851651	434.376443
9.431465	439.779005
9.788780	444.904632
10.072083	448.221853
9.687468	452.731224
8.646752	456.713753
8.042671	459.840610
7.810670	463.696246
8.289007	469.120375
7.951197	473.363007
8.478713	475.915629
7.670842	478.992162
8.606160	482.260072
8.831168	485.899422
8.962744	489.834214
8.377311	494.922902
7.524390	499.714469
7.679654	503.467521
8.422942	507.752091
12.367057	248.332675
11.700989	253.237898
11.857840	257.182089
11.086244	260.475438
12.437810	475.936687
12.229827	0.850510
12.857377	4.679079
13.193493	8.148934
13.131250	11.724849
13.126539	16.871903
13.223892	19.441375
13.185312	24.033110
13.189168	27.420184
13.025267	32.155173
12.564923	36.793328
12.100248	39.672300
11.221151	43.701388
11.180231	48.398065
11.024709	52.276502
10.401212	55.552429
10.191194	59.440976
9.848144	63.155940
10.182465	67.656648
10.360156	72.642783
10.905421	76.519746
11.185374	79.625342
11.684740	83.677153
12.163858	87.847800
12.030474	91.851885
11.728296	95.560724
10.944416	99.791481
11.457055	104.987479
12.962789	108.169183
14.428999	110.433773
13.347090	114.172228
12.762924	118.289396
13.138940	122.745448
12.917417	128.408631
12.994291	133.419309
12.641621	137.655704
12.251771	140.716349
11.344233	144.495811
11.378336	147.453081
11.031710	151.301066
9.973675	156.585427
11.063768	161.056098
12.464855	164.010094
12.945007	167.406414
12.832727	170.898094
13.000577	174.815699
12.504980	178.406877
11.889356	183.508118
11.927761	187.963678
11.645720	190.961003
11.209618	194.879789
11.793451	198.376383
12.646939	203.153466
13.464729	208.323868
13.703778	213.375486
13.261108	217.988683
13.621637	221.609656
13.458579	225.484368
12.940186	229.767447
12.019275	233.614319
11.743201	237.342118
12.401708	242.051046
12.022340	246.034137
11.518139	256.982243
12.765957	272.672519
12.893608	276.027680
12.292014	278.800106
11.829088	284.410247
12.324908	288.210333
12.499372	291.746263
12.593916	295.103113
12.226737	298.951293
12.130226	304.668577
11.927444	307.931710
11.372415	311.154792
11.602891	314.805137
11.131074	320.012862
10.893919	325.532157
11.238007	329.199499
12.347415	332.152073
12.802662	335.772883
12.466445	340.048351
12.373136	344.952900
12.118752	348.702463
12.237774	352.568169
12.861169	356.484982
11.750738	361.928081
10.698812	364.923199
11.155398	367.274165
11.794336	371.443266
11.959851	375.199455
10.893130	378.465485
9.818853	387.235561
9.716486	391.340327
10.146599	396.234250
10.120130	399.571634
11.603057	402.688844
11.700472	407.545071
11.939157	412.182079
12.397116	415.631670
11.469171	418.896399
11.974807	424.995021
11.752295	430.371205
11.618764	431.984605
12.215441	434.851989
13.302056	440.783712
13.216342	444.456788
12.393495	448.300666
12.104576	451.773537
12.438628	456.772999
13.115656	459.774482
13.611218	464.320553
13.579077	468.598050
13.063143	473.284725
12.671590	475.743098
12.784318	478.880958
11.948212	482.439528
12.120188	486.248738
12.633508	490.296742
13.135176	494.302351
13.011276	499.177132
12.798804	503.996784
12.430508	507.382894
12.133984	511.777737
12.925245	136.801708
16.276491	472.391939
15.881224	478.620036
16.472932	0.875303
16.058323	4.788228
15.339653	8.007835
15.948182	12.506664
16.545710	16.742309
16.652699	19.759101
17.146632	23.851784
17.086583	27.825142
17.719785	31.820152
16.879526	35.873996
16.003486	39.511851
16.542699	43.522389
15.805310	47.814451
14.971705	51.567113
15.134398	55.519248
14.504721	58.736849
14.275263	63.202420
14.573218	68.011991
14.119722	72.254285
13.527644	77.120968
14.708316	80.409338
15.228253	83.888090
15.221762	88.079937
15.465433	91.972422
15.714018	95.447629
16.505712	99.649676
15.496521	104.796777
15.194232	109.621701
15.890185	110.720437
16.020850	113.384998
16.129985	118.660089
16.986835	123.527348
17.461036	128.062138
16.754525	132.924225
15.787983	136.561210
14.702427	140.144545
14.543247	144.194183
14.459365	147.841896
14.737626	150.688003
14.905907	156.278412
14.553520	161.755216
15.253333	165.399673
16.484464	168.243962
17.003031	170.953533
16.628466	174.442756
16.237040	177.884882
16.155352	183.121108
15.990821	188.115592
16.101172	190.502657
16.144994	195.386984
17.025996	199.038257
17.568775	203.787238
17.585810	209.082237
17.510965	212.810795
17.122741	217.700502
16.543402	221.576407
15.915644	224.969485
15.586997	229.484313
16.489063	233.447822
16.559770	237.169024
15.753221	241.936512
16.173447	246.014467
16.094565	248.946753
15.984361	252.972810
15.035703	256.215415
16.285077	268.181573
17.149449	272.527598
16.343505	275.814357
16.877890	278.711074
16.895450	284.260557
16.452644	288.232699
16.292959	291.678324
16.302335	295.325265
16.083324	304.118580
14.919134	307.361152
15.693883	311.811192
17.159669	315.617770
17.821955	319.886449
17.472426	325.240468
17.633519	329.556206
17.598030	332.929647
17.734273	335.645038
18.146269	340.470168
17.959113	344.112501
16.500789	347.705822
15.982884	352.900915
15.877905	356.776961
15.652249	360.549260
14.819478	364.411793
15.593172	368.435503
14.578581	374.931600
14.332425	377.477716
14.141979	391.457015
14.191589	396.205057
14.471763	400.251571
14.518477	403.539370
14.598482	407.277200
15.658381	413.205580
15.744699	414.913887
15.583571	419.331682
16.434463	425.752029
16.140264	429.272968
15.624878	432.339215
16.860702	435.886545
16.791086	440.840739
16.180811	443.630078
15.565612	447.480263
15.679138	452.411295
16.258881	457.484962
17.253726	460.789099
17.343964	463.912591
16.661120	468.601049
16.489769	472.460152
16.249257	476.148038
16.528366	490.121872
17.092495	495.654183
18.293771	499.088512
17.614977	503.213878
17.047753	507.083921
16.855869	511.569803
19.762264	246.030624
18.983251	462.866875
21.914308	499.427053
20.402323	0.098607
19.207875	3.625957
18.387004	7.792012
18.650438	13.286216
18.933574	16.893263
19.744251	20.601438
20.497383	24.226233
21.216827	28.186839
20.953631	31.861985
20.377662	34.667620
19.637837	39.155575
19.491597	43.907763
19.592499	46.783934
19.655414	52.065488
19.584375	54.967509
19.439816	58.687849
19.765033	63.368200
19.596542	67.914888
19.348931	71.276735
19.037653	77.369331
19.847273	81.702877
20.341952	83.986734
20.192336	87.917347
19.647906	91.790203
20.029080	96.462339
20.391607	99.790033
20.536440	103.758293
20.154858	109.621681
20.375612	111.367867
21.006558	113.479194
21.093194	119.062736
21.261442	124.016340
21.124906	127.939780
21.063020	132.425624
21.019407	135.997996
21.086326	139.694341
20.589879	143.847173
20.014830	147.653591
20.116337	151.355370
20.568085	156.474423
20.880560	161.710250
20.765800	165.943919
20.556249	168.369774
19.764025	170.612953
19.677434	174.285071
20.060181	178.187086
20.835338	183.497193
21.168645	187.981959
20.889661	190.491789
20.274537	195.165618
20.563506	200.523694
21.995900	203.904766
21.686203	208.370609
21.457612	212.826493
21.170235	217.162380
20.742962	220.894110
19.815179	224.023855
19.540475	230.099648
19.858517	234.342680
20.108871	236.865493
20.486295	241.765273
19.654340	246.076766
19.868691	248.992284
19.270767	252.237038
19.341276	255.885586
19.975904	260.307218
19.809415	263.943543
20.495243	269.372257
20.935636	272.401369
21.085432	275.684610
21.452645	279.687657
21.736900	283.469821
20.638458	287.796282
20.612257	291.720501
20.228997	295.052435
20.365014	299.101652
20.450830	303.390427
21.100177	307.582861
21.770672	313.015033
21.548860	316.264742
21.565595	319.796354
21.926667	325.452116
22.420037	330.010243
22.428992	332.206293
21.591163	335.886484
21.714561	340.411943
21.307230	343.450499
21.280478	347.054770
20.776397	352.503491
20.534421	356.354619
20.155685	360.234354
20.424130	364.781723
19.674478	368.250092
19.720697	370.553230
19.476169	374.447624
19.292450	377.584821
19.150840	381.488730
18.345940	386.981004
18.581781	391.655338
18.494255	396.382855
18.846986	400.351173
18.828756	403.039218
19.536616	408.290828
19.596364	413.678463
20.132283	415.238652
20.411437	418.834240
18.932022	425.796178
19.291722	429.121022
19.360282	432.691123
19.578046	436.737231
19.890191	440.077838
19.886908	443.717415
20.455304	447.511126
20.550949	452.703071
21.130944	458.009866
20.761217	460.971881
20.057391	463.201535
19.708106	468.183915
20.173805	472.763295
20.647746	482.707981
22.150205	490.275480
22.251606	496.083436
22.251120	499.515353
22.180313	502.445380
21.250262	506.658309
20.527683	510.920279
20.608895	295.006966
22.986721	459.848108
23.388478	463.252221
23.845298	472.086825
23.869146	475.826421
23.671497	483.001535
25.194499	498.593638
23.374141	2.989550
23.113795	7.336557
22.522251	13.366836
22.861850	17.595046
23.612113	21.484595
24.780675	25.175872
25.131448	28.273749
24.609093	30.957505
24.445364	38.827320
24.040530	47.273368
24.325183	51.897196
24.481121	55.080230
24.404654	58.605863
24.256473	63.458018
24.726306	68.031073
25.269192	71.592911
25.725782	77.377798
24.435235	81.556998
23.477445	83.599289
23.102572	87.778247
23.740181	91.936424
23.888392	96.535424
23.930835	99.996503
24.772531	104.668747
25.485567	109.197913
24.505152	111.563077
25.326243	114.537176
26.222958	118.861465
26.040947	124.139146
26.534539	127.785018
26.015069	132.209629
25.823022	136.215035
25.850999	139.628878
25.677784	143.370413
25.804514	147.351489
25.266937	151.246194
25.273159	156.802202
25.235738	161.609495
24.709715	165.489408
23.840618	167.833630
24.530304	170.664124
24.657679	174.225176
24.250292	178.551710
24.320552	184.050778
24.367580	188.029766
24.561450	190.095027
24.592644	194.662962
24.114396	200.983358
24.228016	204.912475
25.447623	208.809559
26.496810	213.143602
26.922292	216.701080
25.803568	220.132007
25.347982	223.530535
25.093799	229.889927
24.679973	233.871155
24.396907	237.437664
23.994258	241.036360
22.759127	245.176007
22.344630	249.216069
22.285299	251.590731
22.560954	257.267174
23.843591	260.782653
25.079471	264.428303
25.291319	269.481765
25.257244	273.009836
25.400616	275.359919
24.721121	279.983034
25.320164	283.467168
25.415401	287.073935
24.720918	291.354273
24.434483	295.054649
24.925615	299.498781
25.037790	303.590963
25.535549	308.924517
25.524284	312.119394
24.400274	315.556746
24.965956	320.769068
25.788226	325.686406
25.238603	329.949232
25.140027	335.519494
25.135844	340.745012
25.486129	343.267031
25.207786	346.980747
25.585282	352.269935
25.393139	356.493562
25.936196	360.342120
24.580253	363.262786
23.218950	367.867688
23.527993	371.199199
23.453362	373.828445
23.279959	377.783926
23.472763	381.133947
23.359310	386.435733
22.371126	390.992641
21.792972	396.439039
22.233379	400.952167
23.447477	404.232377
24.600586	408.839518
24.275608	412.748051
23.870610	416.452758
25.172149	418.668445
25.007492	424.436426
23.358899	429.275334
22.982692	432.293250
22.953252	437.036129
23.384364	440.635580
23.851356	444.085507
24.582371	448.078361
24.845225	452.676025
23.753678	458.034649
23.588950	459.879651
22.900428	462.978428
24.209580	469.116401
24.019023	472.439651
23.934081	479.427407
23.952284	483.260009
25.532635	491.413980
26.086291	495.884909
25.470708	499.279939
24.473575	501.342977
23.619336	505.876769
23.377124	510.299914
24.342061	290.859326
24.740139	294.542730
27.622805	27.230002
28.201923	108.218575
27.026541	472.715279
28.245044	479.378127
30.150503	491.903398
26.954379	3.153334
27.395762	7.179754
27.549435	13.071259
27.398093	17.772950
27.259246	22.266176
27.961604	26.214990
28.298736	27.818392
28.166226	31.154615
29.327197	34.984293
29.275784	38.340913
28.752680	43.431307
28.716021	47.102365
28.256912	52.279170
28.795548	55.293697
29.061715	58.434299
29.482173	63.998773
29.457944	68.192227
29.757934	72.504309
29.815672	76.315284
27.673404	79.407450
26.625821	83.349203
26.639266	87.684685
26.704527	92.929035
27.739503	96.658284
27.886600	100.557452
28.684286	105.420619
28.296179	108.802013
28.447830	111.045726
27.980224	115.313846
28.469586	119.537489
29.442786	124.510995
29.707213	128.164571
29.582325	131.304527
29.164071	136.425598
29.556193	139.395712
29.880352	143.923470
30.440866	147.501551
30.800003	150.945881
30.985270	157.065820
30.738599	161.098651
29.301090	164.100982
29.022746	168.174988
29.712697	171.604845
30.122985	173.918136
29.917550	177.961449
28.682770	183.364667
27.787401	187.957233
28.112110	191.079400
29.576742	195.004830
29.065242	199.888998
28.660925	205.526073
29.234031	209.607100
29.464539	214.111448
29.559353	216.358505
29.351680	219.210674
28.941674	223.354378
28.714332	229.748687
28.450431	233.731944
28.132874	236.821883
27.840971	240.454771
27.741741	244.220899
26.668417	248.838115
26.490377	251.766223
26.667963	257.527194
27.139291	262.359844
28.413800	265.606780
28.707721	268.976727
27.711930	272.634631
28.319981	284.419244
29.423474	287.116574
29.564910	291.003788
29.741200	295.080713
29.516750	299.735281
30.038123	303.830174
27.479078	328.419358
27.242607	332.588346
28.224887	336.117757
28.412162	340.564665
28.102101	343.299535
28.972868	347.647980
29.670185	352.491336
28.883066	355.775967
27.598047	360.053883
27.360524	362.070841
27.207432	367.462371
26.771662	371.007678
26.951532	377.540039
26.691109	381.499650
27.302879	386.269660
27.596048	390.728022
28.055502	396.400918
28.021727	401.577202
28.196554	404.860584
27.676164	408.873708
27.599481	412.762440
28.070324	416.459952
27.906988	419.905976
29.021964	424.046436
28.255294	427.191320
27.073464	432.684165
27.882143	437.279617
27.551102	440.524802
27.437436	444.660407
28.207056	449.079055
27.602783	451.167400
26.339991	457.040977
25.666354	460.092412
27.058564	463.783642
27.034081	469.431212
29.664995	488.149869
29.808617	492.098679
29.167790	494.938408
27.717514	498.316806
28.293283	501.520986
29.294255	505.810412
29.423653	510.332385
27.513046	312.092384
30.658131	28.110339
31.252275	31.325276
31.715477	35.339024
31.724607	244.030693
31.523048	276.097816
30.881351	3.138489
31.080247	7.942364
32.150975	13.519041
32.114021	17.410583
31.499562	21.735888
30.597586	26.467561
30.787228	28.041163
31.562775	31.630245
31.464386	35.660896
32.011619	38.109338
32.296246	43.660221
33.013481	47.349090
33.263549	51.566124
32.754850	56.269058
33.923786	58.838788
33.512545	63.767673
33.181804	67.809868
32.429076	72.582345
32.414923	75.912267
32.273551	77.846991
31.595366	83.262888
31.740582	87.547081
31.397312	93.021039
30.900183	97.113775
31.253898	100.717641
30.864583	105.571944
31.449611	108.878618
31.966867	111.605295
32.232697	114.646240
32.199110	120.469392
32.427215	124.740609
32.262545	128.127834
32.443383	131.179543
31.958873	136.225363
32.615338	147.995646
33.853988	152.017504
34.070671	156.555841
33.026712	160.148742
33.424889	163.756217
33.234415	168.289483
33.308792	172.062673
33.797994	174.372998
34.324542	177.836614
34.748262	182.242402
33.431617	186.976900
32.790886	191.547738
31.900790	195.265466
32.227206	199.637379
32.405807	205.771559
32.691992	210.069841
32.455091	213.421424
31.912478	216.459710
32.519320	219.571031
33.425825	223.306827
32.410736	228.548102
31.296876	233.443139
31.711028	236.906133
32.220292	241.109397
31.959040	247.531007
31.390231	252.010707
31.359836	257.475657
31.038950	262.649509
30.641771	265.868143
30.888754	268.968102
31.143690	271.964479
31.167037	276.513051
31.952803	279.970889
32.035932	284.583594
32.414675	288.291530
33.352717	291.150693
33.647121	295.450717
34.165307	299.766811
33.976549	303.943942
33.534481	306.611876
31.470125	320.932851
30.428067	324.256695
30.274377	328.187731
30.471897	333.019100
30.988897	336.884431
31.447668	340.543981
32.229271	344.024968
33.077563	348.379406
32.320827	351.923617
31.730886	354.626135
30.778706	359.037721
30.631136	362.573510
31.466943	367.708734
32.031084	371.295630
31.780628	376.549443
31.850583	382.362490
33.347663	387.091784
33.687041	390.982605
33.866381	396.747378
31.922140	408.013132
31.358224	412.855630
31.024441	416.572198
31.620577	420.078907
31.795552	424.838277
32.687795	426.873282
32.639622	432.210873
32.166223	437.756959
32.190826	439.892000
32.000208	444.912169
30.975273	448.243153
30.701371	451.250782
30.947078	455.961438
30.658970	460.493318
31.228379	464.574099
30.813013	468.569378
31.530025	480.056445
31.673475	484.426005
32.031376	488.211092
31.172657	491.429699
31.414282	494.675291
31.975554	497.934003
32.993667	506.406754
33.733567	510.750111
33.357941	156.606179
32.834655	160.676167
33.631535	295.218168
33.241377	299.184457
33.884121	303.977167
33.656043	306.354611
32.989194	311.102496
31.346979	320.890833
31.018590	324.781385
35.264922	240.198467
35.564236	243.565915
35.388055	2.810750
35.340384	8.669018
35.357471	13.640337
34.753429	16.857417
34.363674	21.199155
33.883363	25.670250
34.356602	29.291225
35.228506	31.766269
35.032343	35.460591
35.558721	39.207032
36.109687	43.465802
35.685299	48.370223
36.218469	51.415284
35.758382	55.934378
35.789245	59.719646
36.552342	63.274270
36.237320	67.644722
36.173916	71.650564
35.303342	76.135771
35.708460	77.885588
36.043846	83.183318
36.259974	87.812931
35.668697	91.682880
34.508048	96.921200
34.675009	100.820355
34.699794	105.344565
34.985997	109.973456
35.523693	111.648123
36.158402	115.358870
35.976230	119.780669
35.272447	124.899511
35.952078	128.361430
36.013993	131.126345
36.177226	135.712239
35.558483	148.127151
34.960775	152.265543
34.491748	156.134331
35.201287	160.603783
35.365830	164.163644
35.759119	167.941126
35.428202	172.227300
35.352268	174.625575
36.112956	179.005569
36.491976	182.204627
37.038840	186.415032
36.220330	190.312997
35.654055	194.692058
35.804837	200.232766
35.660134	205.448840
34.939182	209.831992
34.209091	212.973804
34.564187	216.881409
35.737692	220.710174
35.939188	223.437116
36.139691	227.619100
36.266960	233.660672
35.721802	257.323883
35.357476	261.966832
35.353770	266.116578
35.800653	269.402101
35.984691	272.402387
36.855084	276.624653
36.184035	280.164834
36.198285	284.378698
35.255219	288.265350
35.867795	292.492656
37.068457	295.475311
36.714372	300.045519
36.838532	303.560225
37.473495	307.115705
36.666783	309.824984
35.818414	315.432638
35.005352	320.230641
35.066930	324.237260
35.522019	328.414283
35.203332	332.852107
34.819965	337.368375
34.862820	340.712951
35.344164	345.308298
35.475010	347.814956
35.280148	351.641188
35.533273	354.314613
35.303256	358.626721
36.266492	363.416588
36.138028	367.675043
35.931686	371.898354
36.223620	374.111320
36.685135	376.816549
37.667686	387.960390
39.172024	391.674712
35.996439	407.838353
35.715752	412.276163
35.639360	416.711364
36.050915	420.986680
37.198455	425.349800
37.512417	427.264028
36.815298	431.497182
36.119437	437.283887
35.884510	440.165658
36.146286	444.341961
35.337054	447.329044
35.153608	451.518831
35.399604	456.000464
35.683555	460.992756
35.882492	464.559264
36.417381	468.702950
35.661389	472.461834
35.038627	476.590733
35.168475	480.091508
35.534946	484.863793
35.569809	487.645840
35.514530	491.422106
35.854247	495.313089
35.544262	498.125429
35.897786	503.047992
36.067491	507.174231
37.191255	511.642286
35.896739	75.032433
35.537541	78.821906
35.676398	155.720588
35.884470	161.451216
36.746043	294.334426
36.311828	299.364304
36.339569	304.490377
37.372736	306.610719
36.991598	310.106583
39.962561	236.969737
39.372825	240.366701
39.939616	265.918915
42.657269	387.837845
41.289184	391.453199
40.816975	2.087470
40.688670	8.416252
39.821878	13.095152
39.590806	16.401042
38.542484	20.471379
38.663835	26.128568
38.416448	29.577487
38.857770	32.468636
38.975349	35.076291
38.643851	39.995284
39.357153	43.509080
38.849905	47.363038
38.297771	51.725160
38.692802	55.569591
38.460660	60.241974
38.720378	63.622870
39.045543	67.659832
39.279735	71.620775
38.788398	75.221903
38.567928	78.771883
38.883182	83.025367
38.473001	87.910886
38.989673	91.189454
39.084614	96.575520
39.232146	101.278081
39.597832	105.346414
38.575442	109.553860
38.893963	112.893970
40.128596	115.736214
40.428997	119.240202
40.286608	124.731530
39.667216	128.702251
40.793542	131.928585
41.061752	139.743025
40.787202	144.142642
40.686114	148.039040
40.648761	151.514617
39.962831	155.998334
39.017244	160.364070
38.620334	164.155450
38.671077	168.481123
38.746385	171.622934
39.327803	175.441829
38.879354	178.449972
38.957696	183.101618
39.425987	186.319772
39.158644	189.910493
39.421351	195.225510
39.972717	200.306643
39.853331	204.839667
38.982109	209.011618
38.915492	212.699958
39.383186	218.015030
39.148110	220.619183
39.177395	223.794207
40.044215	228.164882
40.238094	257.514675
40.452702	261.860177
40.414492	266.360312
39.801414	268.940975
40.241568	273.433124
40.026737	279.512029
39.817871	284.249156
40.033331	287.684221
40.084595	293.536604
40.633385	296.227033
40.867048	299.314491
40.488080	304.406940
40.339055	306.580366
40.253885	309.302308
40.102647	315.006783
40.023682	320.193090
40.671029	324.882390
41.028143	328.534616
40.992982	332.133610
39.732388	336.436907
39.661125	341.329070
39.226277	344.686664
38.979200	348.260823
39.189097	351.442044
38.509223	354.375950
39.668894	359.620264
40.781008	364.275252
41.242921	367.035402
41.131385	372.153968
41.276902	374.202956
41.984401	378.188931
42.568175	388.126679
41.334040	391.535470
41.153564	407.510198
41.204797	412.080902
40.786237	416.742084
40.562322	421.215697
40.359507	426.216422
40.631186	427.050364
41.297137	430.999139
40.515819	436.590465
40.332216	440.306089
39.833573	443.974080
39.606776	446.909130
40.268068	452.291522
41.273829	456.310115
41.033791	460.618936
41.146883	465.263507
40.697855	468.209267
40.301114	472.226508
40.284479	476.141020
40.164728	480.269243
40.420221	485.132559
40.179332	487.750564
40.753896	491.798796
40.459342	494.717147
40.185167	497.938502
39.954950	503.291354
40.821930	508.097193
41.437728	294.745672
41.687322	298.790808
41.505841	304.902044
41.269337	307.084801
41.698290	309.288151
45.259647	236.952394
44.479386	2.862648
45.471725	8.497198
45.460332	12.193743
44.344608	15.929782
45.261642	20.341013
44.115130	25.194901
42.694149	28.926894
42.065275	32.888482
42.437961	34.723979
42.118302	39.758681
41.539995	43.899705
42.919335	47.894415
43.761901	51.874985
44.007062	55.820752
43.752390	59.475598
43.057393	63.945375
43.316004	67.922105
43.267109	71.479277
42.913974	74.595451
42.306151	78.739387
42.414353	82.976177
42.633302	88.010376
42.919689	91.954900
43.255766	96.622668
43.658467	101.776268
43.233667	104.461969
42.721417	109.036087
43.004926	113.820644
43.854653	116.768270
45.049873	120.066566
45.080114	123.840146
44.800749	128.889514
45.051711	132.929118
45.715106	140.270787
46.267835	143.795495
45.739729	147.822985
44.796859	150.970780
43.612067	154.751403
43.651352	160.427541
44.038519	163.755332
42.910236	167.767109
42.775671	172.469183
42.919756	175.331776
43.201109	178.437055
43.635435	183.693118
44.153458	186.416507
44.166074	189.658201
43.573002	194.978651
43.534971	201.036914
43.562278	204.018542
42.818031	208.620776
43.208266	213.499681
42.793317	217.254640
42.122806	220.372749
42.698509	224.758783
43.505104	228.501714
44.058963	233.448952
44.394050	236.958975
43.723713	239.301524
44.062114	256.716423
43.280350	261.987045
42.672465	265.441770
42.936191	269.662394
43.987210	273.677867
43.794079	276.246145
43.917646	279.394565
43.561742	284.350250
44.704015	288.822959
45.349936	293.161140
44.242253	296.005688
43.948914	299.416390
43.223333	303.148343
